2014-10-28,4819.55,4925.09,4819.55,4924.96,4824.172
2014-10-29,4938.72,4999.96,4923.52,4991.76,4847.153
2014-10-30,4988.97,5021.19,4975.79,4992.63,4870.134
2014-10-31,4999,5012.26,4945.29,4986.42,4893.115
2014-11-3,4993.17,5028.76,4992.53,5028.7,4916.096
2014-11-4,5028.54,5036.1,4983.05,5003.47,4939.077
2014-11-5,5004.89,5013.61,4976.13,4995.44,4962.058
2014-11-6,4992.72,5025.23,4959.73,5024.85,4985.038
2014-11-7,5029.8,5049.28,4956.87,4977.26,5008.019
2014-11-10,4989.44,5031.2,4973.32,5031,5031
2014-11-11,5038.68,5041.33,4842.5,4881.48,4881.48
2014-11-12,4866.43,4965.38,4855.63,4965.38,4915.038
2014-11-13,4963.73,4967.21,4889.37,4921.67,4948.595
2014-11-14,4901.14,4920.09,4862.39,4909.61,4982.153
2014-11-17,4925.47,4982.52,4894.65,4958.47,5015.71
2014-11-18,4951.59,4973.85,4947.02,4967.65,5049.268
2014-11-19,4967.64,5002.44,4959.5,4985.1,5082.826
2014-11-20,4972.74,4990.94,4961.6,4974.63,5116.383
2014-11-21,4975.54,5029.78,4975.44,5029.77,5149.941
2014-11-24,5088.23,5130.03,5065.19,5112.12,5183.499
2014-11-25,5118.69,5189.43,5106.52,5189,5217.057
2014-11-26,5198.13,5215.64,5168.18,5214.21,5250.614
2014-11-27,5229.4,5251.7,5202.76,5251.39,5284.172
2014-11-28,5249.67,5261.16,5193.35,5245.27,5317.729
2014-12-1,5246.43,5247.01,5181.1,5208.14,5351.287
2014-12-2,5201.37,5278.65,5196.09,5277.66,5384.845
2014-12-3,5284.57,5339.25,5245.36,5339.01,5418.402
2014-12-4,5345.01,5452.34,5343.13,5451.96,5451.96
2014-12-5,5462.76,5464.23,5185.35,5333.89,5366.443
2014-12-8,5310.57,5435.79,5266.02,5412.67,5280.927
2014-12-9,5392.95,5465.09,5181.52,5195.41,5195.41
2014-12-10,5184.02,5374.23,5151,5374.1,5277.666
2014-12-11,5366.21,5454.92,5341.86,5454.44,5359.922
2014-12-12,5457.23,5498.95,5437.66,5493.2,5442.178
2014-12-15,5485.13,5588.85,5466.79,5583.6,5524.434
2014-12-16,5590.27,5609.68,5548.96,5606.69,5606.69
2014-12-17,5597.88,5597.88,5488.8,5557.29,5524.096
2014-12-18,5551.04,5598.99,5543.4,5558.05,5441.502
2014-12-19,5554.67,5558.18,5423.75,5524.12,5358.908
2014-12-22,5523.66,5523.96,5279.96,5305.21,5276.314
2014-12-23,5273.99,5316.72,5187.63,5193.72,5193.72
2014-12-24,5212.07,5263.2,5197.72,5262.37,5270.063
2014-12-25,5279.3,5365.07,5272.32,5364.56,5346.407
2014-12-26,5370.33,5423.35,5359.53,5422.75,5422.75
2014-12-29,5436.49,5436.49,5330.33,5367.64,5348.92
2014-12-30,5357.39,5366.16,5261.62,5275.09,5275.09
2014-12-31,5274.65,5322.71,5241.36,5322.71,5328.377
2015-1-5,5338.75,5427.23,5314.34,5417.02,5381.665
2015-1-6,5389.9,5482.12,5354.34,5479.86,5434.953
2015-1-7,5471.4,5492.83,5436.92,5488.24,5488.24
2015-1-8,5482.39,5497.74,5418.01,5444.04,5436.233
2015-1-9,5424.5,5497.69,5409.06,5409.06,5384.227
2015-1-12,5386.58,5386.58,5303.73,5332.22,5332.22
2015-1-13,5333.97,5407.63,5333.97,5405.09,5379.195
2015-1-14,5404.37,5417.8,5350.17,5379.74,5426.17
2015-1-15,5380.45,5449.26,5380.34,5449.04,5473.145
2015-1-16,5459.19,5520.79,5454.24,5520.12,5520.12
2015-1-19,5359.47,5475.66,5222.04,5281.9,5281.9
2015-1-20,5303.18,5472.74,5303.18,5472.51,5363.887
2015-1-21,5490.84,5611.98,5490.53,5611.69,5445.873
